ags,municipality_name,status,reported_precincts,total_precincts,voters_total,valid_votes,invalid_votes,source_timestamp,payload_hash,error_message
08116058,Reichenbach an der Fils,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116063,Schlaitdorf,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116068,Unterensingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116070,Weilheim an der Teck-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116071,Wendlingen am Neckar-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116072,Wernau (Neckar)-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116073,Wolfschlugen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116076,Aichwald,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116077,Filderstadt-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116078,Leinfelden-Echterdingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116079,Lenningen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116080,Ostfildern-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08116081,Aichtal-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117001,Adelberg,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117002,Aichelberg,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117003,Albershausen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117006,Bad Ditzenbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117007,Bad Überkingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117009,Birenbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117010,Böhmenkirch,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117011,Börtlingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117012,Bad Boll,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117014,Deggingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117015,Donzdorf-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117016,Drackenstein,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117017,Dürnau,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117018,Ebersbach an der Fils-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117019,Eislingen/Fils-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117020,Eschenbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117023,Gammelshausen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117024,Geislingen an der Steige-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117025,Gingen an der Fils,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117026,Göppingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117028,Gruibingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117029,Hattenhofen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117030,Heiningen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117031,Hohenstadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117033,Kuchen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117035,Mühlhausen im Täle,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117037,Ottenbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117038,Rechberghausen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117042,Salach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117043,Schlat,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117044,Schlierbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117049,Süßen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117051,Uhingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117053,Wäschenbeuren,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117055,Wangen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117058,Wiesensteig-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117060,Zell unter Aichelberg,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08117061,Lauterstein-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118001,Affalterbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118003,Asperg-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118006,Benningen am Neckar,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118007,Besigheim-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118010,Bönnigheim-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118011,Ditzingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118012,Eberdingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118014,Erdmannhausen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118015,Erligheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118016,Freudental,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118018,Gemmrigheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118019,Gerlingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118021,Großbottwar-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118027,Hemmingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118028,Hessigheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118040,Kirchheim am Neckar,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118046,Kornwestheim-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118047,Löchgau,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118048,Ludwigsburg-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118049,Marbach am Neckar-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118050,Markgröningen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118051,Möglingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118053,Mundelsheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118054,Murr,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118059,Oberriexingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118060,Oberstenfeld,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118063,Pleidelsheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118067,Schwieberdingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118068,Sersheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118070,Steinheim an der Murr-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118071,Tamm-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118073,Vaihingen an der Enz-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118074,Walheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118076,Sachsenheim-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118077,Ingersheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118078,Freiberg am Neckar-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118079,Bietigheim-Bissingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118080,Korntal-Münchingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08118081,Remseck am Neckar-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119001,Alfdorf,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119003,Allmersbach im Tal,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119004,Althütte,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119006,Auenwald,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119008,Backnang-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119018,Burgstetten,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119020,Fellbach-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119024,Großerlach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119037,Kaisersbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119038,Kirchberg an der Murr,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119041,Korb,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119042,Leutenbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119044,Murrhardt-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119053,Oppenweiler,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119055,Plüderhausen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119061,Rudersberg,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119067,Schorndorf-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119068,Schwaikheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119069,Spiegelberg,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119075,Sulzbach an der Murr,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119076,Urbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119079,Waiblingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119083,Weissach im Tal,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119084,Welzheim-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119085,Winnenden-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119086,Winterbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119087,Aspach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119089,Berglen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119090,Remshalden,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119091,Weinstadt-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08119093,Kernen im Remstal,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08121000,Heilbronn-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125001,Abstatt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125005,Bad Friedrichshall-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125006,Bad Rappenau-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125007,Bad Wimpfen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125008,Beilstein-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125013,Brackenheim-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125017,Cleebronn,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125021,Eberstadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125024,Ellhofen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125026,Eppingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125027,Erlenbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125030,Flein,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125034,Gemmingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125038,Güglingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125039,Gundelsheim-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125046,Ilsfeld,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125047,Ittlingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125048,Jagsthausen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125049,Kirchardt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125056,Lauffen am Neckar-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125057,Lehrensteinsfeld,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125058,Leingarten-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125059,Löwenstein-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125061,Massenbachhausen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125063,Möckmühl-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125065,Neckarsulm-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125066,Neckarwestheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125068,Neudenau-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125069,Neuenstadt am Kocher-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125074,Nordheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125078,Oedheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125079,Offenau,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125081,Pfaffenhofen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125084,Roigheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125086,Schwaigern-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125087,Siegelsbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125094,Talheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125096,Untereisesheim,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125098,Untergruppenbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125102,Weinsberg-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125103,Widdern-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125107,Wüstenrot,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125108,Zaberfeld,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125110,Obersulm,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125111,Hardthausen am Kocher,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08125113,Langenbrettach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126011,Bretzfeld,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126020,Dörzbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126028,Forchtenberg-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126039,Ingelfingen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126045,Krautheim-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126046,Künzelsau-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126047,Kupferzell,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126056,Mulfingen,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126058,Neuenstein-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126060,Niedernhall-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126066,Öhringen-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126069,Pfedelbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126072,Schöntal,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126085,Waldenburg-Stadt,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
08126086,Weißbach,NO_DATA,,,,,,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
